currents,frequencies,response
-0.72,6280925000.0,-62.3021098647001
-0.72,6280950000.0,-61.88574676365163
-0.72,6280975000.0,-61.80345036381156
-0.72,6281000000.0,-61.535588758279005
-0.72,6281025000.0,-61.53160757606731
-0.72,6281050000.0,-61.66486167586923
-0.72,6281075000.0,-61.25205942901567
-0.72,6281100000.0,-61.47092453094885
-0.72,6281125000.0,-61.103326080969644
-0.72,6281150000.0,-61.02180394647892
-0.72,6281175000.0,-61.24670016019131
-0.72,6281200000.0,-60.95492073225287
-0.72,6281225000.0,-60.73167589064009
-0.72,6281250000.0,-60.803082321786505
-0.72,6281275000.0,-60.71030416007589
-0.72,6281300000.0,-60.72418676578498
-0.72,6281325000.0,-60.649801747105144
-0.72,6281350000.0,-60.73858035198639
-0.72,6281375000.0,-60.267887628184134
-0.72,6281400000.0,-60.8644391552425
-0.72,6281425000.0,-60.419444724994655
-0.72,6281450000.0,-60.16582955414252
-0.72,6281475000.0,-60.92240117130126
-0.72,6281500000.0,-60.48430867088494
-0.72,6281525000.0,-60.663307838527786
-0.72,6281550000.0,-60.02517022764504
-0.72,6281575000.0,-60.33255055543246
-0.72,6281600000.0,-60.158918711587006
-0.72,6281625000.0,-60.26032103862314
-0.72,6281650000.0,-60.39290388796341
-0.72,6281675000.0,-60.176211223554326
-0.72,6281700000.0,-60.07467628378272
-0.72,6281725000.0,-60.051837050457365
-0.72,6281750000.0,-59.92269772817284
-0.72,6281775000.0,-60.520658187567555
-0.72,6281800000.0,-60.14251895377881
-0.72,6281825000.0,-60.520415279971985
-0.72,6281850000.0,-60.22239208725078
-0.72,6281875000.0,-60.14756922405866
-0.72,6281900000.0,-60.32987391603606
-0.72,6281925000.0,-60.070264476392985
-0.72,6281950000.0,-60.1790848809315
-0.72,6281975000.0,-59.75564561332846
-0.72,6282000000.0,-60.24485338086095
-0.72,6282025000.0,-59.77421553768197
-0.72,6282050000.0,-59.910181162301825
-0.72,6282075000.0,-59.97662275478413
-0.72,6282100000.0,-59.68812679089824
-0.72,6282125000.0,-59.76636976332621
-0.72,6282150000.0,-59.836120850232
-0.72,6282175000.0,-59.96252851314968
-0.72,6282200000.0,-60.02351849336825
-0.72,6282225000.0,-59.50610682407017
-0.72,6282250000.0,-59.4933326228587
-0.72,6282275000.0,-59.806565478864435
-0.72,6282300000.0,-59.84615975817721
-0.72,6282325000.0,-59.516699638654444
-0.72,6282350000.0,-59.7995202904208
-0.72,6282375000.0,-59.85326624594086
-0.72,6282400000.0,-59.490384846346814
-0.72,6282425000.0,-60.02046414985234
-0.72,6282450000.0,-59.29747268806125
-0.72,6282475000.0,-59.63542426106389
-0.72,6282500000.0,-59.720397793555165
-0.72,6282525000.0,-59.231220174482914
-0.72,6282550000.0,-59.86288166355578
-0.72,6282575000.0,-59.72568733353317
-0.72,6282600000.0,-59.5215018548544
-0.72,6282625000.0,-59.67415507605268
-0.72,6282650000.0,-59.126854981064064
-0.72,6282675000.0,-59.521464755649525
-0.72,6282700000.0,-59.59067210168896
-0.72,6282725000.0,-59.73840469525907
-0.72,6282750000.0,-59.53351503277983
-0.72,6282775000.0,-59.56400390498223
-0.72,6282800000.0,-59.75216239044048
-0.72,6282825000.0,-59.525480787530725
-0.72,6282850000.0,-59.78822845739106
-0.72,6282875000.0,-59.238256495584736
-0.72,6282900000.0,-59.27787176490649
-0.72,6282925000.0,-59.27683110841488
-0.72,6282950000.0,-59.68962465178151
-0.72,6282975000.0,-59.70993816720458
-0.72,6283000000.0,-59.35928469748019
-0.72,6283025000.0,-59.44862051611209
-0.72,6283050000.0,-59.603110134953845
-0.72,6283075000.0,-59.515340340674214
-0.72,6283100000.0,-59.372314044195996
-0.72,6283125000.0,-59.29706863208965
-0.72,6283150000.0,-59.49779431669991
-0.72,6283175000.0,-58.84342996525489
-0.72,6283200000.0,-59.09356631229371
-0.72,6283225000.0,-59.29622655448081
-0.72,6283250000.0,-59.36330982063964
-0.72,6283275000.0,-59.51782536928812
-0.72,6283300000.0,-58.832759080181674
-0.72,6283325000.0,-59.16903956776436
-0.72,6283350000.0,-58.859891578238965
-0.72,6283375000.0,-59.292016079394074
-0.72,6283400000.0,-59.22251434520782
-0.72,6283425000.0,-59.04504878359074
-0.72,6283450000.0,-59.07868305766813
-0.72,6283475000.0,-58.70306506884007
-0.72,6283500000.0,-58.86571898074013
-0.72,6283525000.0,-59.15084286848447
-0.72,6283550000.0,-58.7900593235035
-0.72,6283575000.0,-59.68320297866873
-0.72,6283600000.0,-58.983891292940775
-0.72,6283625000.0,-59.02602074000459
-0.72,6283650000.0,-58.92536751317386
-0.72,6283675000.0,-58.885549007287786
-0.72,6283700000.0,-59.0503301047233
-0.72,6283725000.0,-58.56532389249895
-0.72,6283750000.0,-59.10627101758586
-0.72,6283775000.0,-58.96592939680106
-0.72,6283800000.0,-58.63288105028022
-0.72,6283825000.0,-59.07736484002232
-0.72,6283850000.0,-58.80724213391091
-0.72,6283875000.0,-59.27902003524525
-0.72,6283900000.0,-58.704696544820706
-0.72,6283925000.0,-58.99415400593582
-0.72,6283950000.0,-58.933940035632006
-0.72,6283975000.0,-58.77537169418658
-0.72,6284000000.0,-58.79663366409639
-0.72,6284025000.0,-58.89545828485542
-0.72,6284050000.0,-59.11186025325179
-0.72,6284075000.0,-58.70190311114727
-0.72,6284100000.0,-58.78964112385301
-0.72,6284125000.0,-58.76987087725763
-0.72,6284150000.0,-58.453500522792616
-0.72,6284175000.0,-58.69391921523544
-0.72,6284200000.0,-58.56796057568186
-0.72,6284225000.0,-58.49882296564273
-0.72,6284250000.0,-58.622563519707775
-0.72,6284275000.0,-58.33064125638667
-0.72,6284300000.0,-58.9786500912787
-0.72,6284325000.0,-58.27224788311598
-0.72,6284350000.0,-58.671398008165305
-0.72,6284375000.0,-58.43005903684436
-0.72,6284400000.0,-59.07849820302128
-0.72,6284425000.0,-58.87556218702923
-0.72,6284450000.0,-58.4267316682437
-0.72,6284475000.0,-58.66246154148036
-0.72,6284500000.0,-58.3072605855401
-0.72,6284525000.0,-58.15607104337302
-0.72,6284550000.0,-58.946448045303526
-0.72,6284575000.0,-58.28151603383689
-0.72,6284600000.0,-58.82581096738872
-0.72,6284625000.0,-58.27838685221171
-0.72,6284650000.0,-58.77695549161133
-0.72,6284675000.0,-58.646417543554364
-0.72,6284700000.0,-58.08671294442171
-0.72,6284725000.0,-58.49878972124016
-0.72,6284750000.0,-58.621137143142974
-0.72,6284775000.0,-59.019204288041365
-0.72,6284800000.0,-58.49561577376677
-0.72,6284825000.0,-58.57730043805988
-0.72,6284850000.0,-58.3116716549516
-0.72,6284875000.0,-58.474992607947236
-0.72,6284900000.0,-58.72863852814332
-0.72,6284925000.0,-58.435242289857925
-0.72,6284950000.0,-58.32026375280594
-0.72,6284975000.0,-58.075845471708064
-0.72,6285000000.0,-58.046357123915385
-0.66,6275000000.0,-61.35558005495633
-0.66,6275025000.0,-61.230478946908974
-0.66,6275050000.0,-61.28749326794014
-0.66,6275075000.0,-61.24918680599079
-0.66,6275100000.0,-61.261619248110875
-0.66,6275125000.0,-61.3242539027808
-0.66,6275150000.0,-61.19061184959285
-0.66,6275175000.0,-61.34891877647131
-0.66,6275200000.0,-61.18938798783035
-0.66,6275225000.0,-61.18611666955211
-0.66,6275250000.0,-61.355636079362256
-0.66,6275275000.0,-61.106138814070086
-0.66,6275300000.0,-61.40181889228388
-0.66,6275325000.0,-61.17400138623043
-0.66,6275350000.0,-61.12358792380807
-0.66,6275375000.0,-61.09966834123517
-0.66,6275400000.0,-60.89608564425152
-0.66,6275425000.0,-61.22038873875595
-0.66,6275450000.0,-61.11974299212758
-0.66,6275475000.0,-61.444210990824224
-0.66,6275500000.0,-61.02879768447616
-0.66,6275525000.0,-61.06023643186782
-0.66,6275550000.0,-61.314642560681435
-0.66,6275575000.0,-60.98198565261981
-0.66,6275600000.0,-61.451888086066774
-0.66,6275625000.0,-60.986108281289624
-0.66,6275650000.0,-61.08386828077718
-0.66,6275675000.0,-61.11579148919013
-0.66,6275700000.0,-61.05508867414409
-0.66,6275725000.0,-61.16196341095655
-0.66,6275750000.0,-61.18851614081368
-0.66,6275775000.0,-61.215376308194394
-0.66,6275800000.0,-61.0083505102649
-0.66,6275825000.0,-60.917936960307564
-0.66,6275850000.0,-61.16951730348891
-0.66,6275875000.0,-60.910384341936066
-0.66,6275900000.0,-61.16189112389257
-0.66,6275925000.0,-61.04765627960548
-0.66,6275950000.0,-61.05476252469128
-0.66,6275975000.0,-60.94168096144466
-0.66,6276000000.0,-60.98813607967779
-0.66,6276025000.0,-61.218002450787914
-0.66,6276050000.0,-60.977533964674535
-0.66,6276075000.0,-61.205535063956056
-0.66,6276100000.0,-60.910776716335505
-0.66,6276125000.0,-60.83828330319782
-0.66,6276150000.0,-61.14082520796827
-0.66,6276175000.0,-60.903504572807
-0.66,6276200000.0,-61.19532333160363
-0.66,6276225000.0,-60.95972619169039
-0.66,6276250000.0,-60.91193783005883
-0.66,6276275000.0,-61.1819364875354
-0.66,6276300000.0,-60.729761921459655
-0.66,6276325000.0,-61.201310933307134
-0.66,6276350000.0,-60.87898995134704
-0.66,6276375000.0,-61.01621846483275
-0.66,6276400000.0,-60.754861553338074
-0.66,6276425000.0,-60.772270783010484
-0.66,6276450000.0,-61.054676500798195
-0.66,6276475000.0,-60.88469534594183
-0.66,6276500000.0,-61.02891443411683
-0.66,6276525000.0,-60.73444816873791
-0.66,6276550000.0,-60.82337682813451
-0.66,6276575000.0,-61.01294122726377
-0.66,6276600000.0,-60.83666016223429
-0.66,6276625000.0,-61.08851341369377
-0.66,6276650000.0,-60.86729756217629
-0.66,6276675000.0,-60.8765151462375
-0.66,6276700000.0,-60.8986494093604
-0.66,6276725000.0,-60.86574952559562
-0.66,6276750000.0,-61.082900058381426
-0.66,6276775000.0,-60.62500742943567
-0.66,6276800000.0,-60.9956036368436
-0.66,6276825000.0,-60.73111681819532
-0.66,6276850000.0,-60.73635004905864
-0.66,6276875000.0,-60.99607589322776
-0.66,6276900000.0,-60.7064862799184
-0.66,6276925000.0,-60.979293964865974
-0.66,6276950000.0,-60.73775744713684
-0.66,6276975000.0,-60.66100262725968
-0.66,6277000000.0,-60.55948653474688
-0.66,6277025000.0,-60.55968597008367
-0.66,6277050000.0,-60.88590296854483
-0.66,6277075000.0,-60.64237484769292
-0.66,6277100000.0,-60.6694422913193
-0.66,6277125000.0,-60.47560128480843
-0.66,6277150000.0,-60.7424011219799
-0.66,6277175000.0,-60.69775459880244
-0.66,6277200000.0,-60.51030988168705
-0.66,6277225000.0,-60.795205510947156
-0.66,6277250000.0,-60.54139810977745
-0.66,6277275000.0,-60.328636496335875
-0.66,6277300000.0,-60.71593317721363
-0.66,6277325000.0,-60.47801430891218
-0.66,6277350000.0,-60.98021954405438
-0.66,6277375000.0,-60.52379766945933
-0.66,6277400000.0,-60.85079245309225
-0.66,6277425000.0,-60.33480012742845
-0.66,6277450000.0,-60.57018127371853
-0.66,6277475000.0,-60.73093016859727
-0.66,6277500000.0,-60.49121402043226
-0.66,6277525000.0,-60.85300548748655
-0.66,6277550000.0,-60.38803392326884
-0.66,6277575000.0,-60.46852635908566
-0.66,6277600000.0,-60.6960874192913
-0.66,6277625000.0,-60.445442648130275
-0.66,6277650000.0,-60.58872853307158
-0.66,6277675000.0,-60.35321223741987
-0.66,6277700000.0,-60.40901292267555
-0.66,6277725000.0,-60.37895847435049
-0.66,6277750000.0,-60.35992913196117
-0.66,6277775000.0,-60.702748043149455
-0.66,6277800000.0,-60.43723756973095
-0.66,6277825000.0,-60.66048062116015
-0.66,6277850000.0,-60.26625060649159
-0.66,6277875000.0,-60.235033378318874
-0.66,6277900000.0,-60.70727294037289
-0.66,6277925000.0,-60.28016033005266
-0.66,6277950000.0,-60.59296629861996
-0.66,6277975000.0,-60.0838762933348
-0.66,6278000000.0,-60.41624170899887
-0.66,6278025000.0,-60.254066995842344
-0.66,6278050000.0,-60.27989918646416
-0.66,6278075000.0,-60.479610811781654
-0.66,6278100000.0,-60.367718966007956
-0.66,6278125000.0,-60.53884120294391
-0.66,6278150000.0,-59.96162358576328
-0.66,6278175000.0,-60.1497528853212
-0.66,6278200000.0,-60.43751388226564
-0.66,6278225000.0,-60.293700438680055
-0.66,6278250000.0,-60.49950003533861
-0.66,6278275000.0,-59.911411196300904
-0.66,6278300000.0,-60.080549730769725
-0.66,6278325000.0,-59.918886748320475
-0.66,6278350000.0,-60.18536647804002
-0.66,6278375000.0,-60.37529538408911
-0.66,6278400000.0,-59.97910953310007
-0.66,6278425000.0,-60.27114403166745
-0.66,6278450000.0,-60.17738449810465
-0.66,6278475000.0,-60.03822660761979
-0.66,6278500000.0,-60.21711223887966
-0.66,6278525000.0,-59.98820732603591
-0.66,6278550000.0,-60.28894831577392
-0.66,6278575000.0,-60.034083424224214
-0.66,6278600000.0,-59.993027850024355
-0.66,6278625000.0,-60.15263028843215
-0.66,6278650000.0,-60.06780320377157
-0.66,6278675000.0,-60.35861794343454
-0.66,6278700000.0,-60.04847588362548
-0.66,6278725000.0,-60.11924870519326
-0.66,6278750000.0,-60.15897298692644
-0.66,6278775000.0,-59.991128640044835
-0.66,6278800000.0,-60.336717353634384
-0.66,6278825000.0,-59.75851083085626
-0.66,6278850000.0,-60.25229422853001
-0.66,6278875000.0,-59.862854928935356
-0.66,6278900000.0,-59.932669948293196
-0.66,6278925000.0,-59.901803337304216
-0.66,6278950000.0,-59.69348527017358
-0.66,6278975000.0,-60.044720538432905
-0.66,6279000000.0,-59.914795677615096
-0.66,6279025000.0,-59.58690846694475
-0.66,6279050000.0,-59.61819184518558
-0.66,6279075000.0,-59.8043585474711
-0.66,6279100000.0,-60.025390341814756
-0.66,6279125000.0,-59.78770142944921
-0.66,6279150000.0,-59.82568083274751
-0.66,6279175000.0,-59.529483592318265
-0.66,6279200000.0,-59.497830947511936
-0.66,6279225000.0,-59.757944215633934
-0.66,6279250000.0,-59.821445126095284
-0.66,6279275000.0,-59.87854418652607
-0.66,6279300000.0,-59.57401141053917
-0.66,6279325000.0,-59.506300611478274
-0.66,6279350000.0,-59.564931276797935
-0.66,6279375000.0,-59.628112924196756
-0.66,6279400000.0,-59.80716973956267
-0.66,6279425000.0,-59.641417182398435
-0.66,6279450000.0,-59.778976511616264
-0.66,6279475000.0,-59.551035777700385
-0.66,6279500000.0,-59.49378099145665
-0.66,6279525000.0,-59.429066513560045
-0.66,6279550000.0,-59.33072219322608
-0.66,6279575000.0,-59.67560324817186
-0.66,6279600000.0,-59.15905363500719
-0.66,6279625000.0,-59.38247173043791
-0.66,6279650000.0,-59.08859813473738
-0.66,6279675000.0,-59.45278500891982
-0.66,6279700000.0,-59.44503969945014
-0.66,6279725000.0,-59.224804961073986
-0.66,6279750000.0,-59.380655424956075
-0.66,6279775000.0,-59.17392479493169
-0.66,6279800000.0,-59.204794544582604
-0.66,6279825000.0,-59.388828669588456
-0.66,6279850000.0,-59.10627661206776
-0.66,6279875000.0,-59.37785589483326
-0.66,6279900000.0,-59.33785926985027
-0.66,6279925000.0,-59.21809131753366
-0.66,6279950000.0,-59.529399193407414
-0.66,6279975000.0,-59.1878153879029
-0.66,6280000000.0,-59.728347171389515
-0.66,6280025000.0,-59.544094255795414
-0.66,6280050000.0,-59.70971543557535
-0.66,6280075000.0,-60.00189874189884
-0.66,6280100000.0,-60.41519574905639
-0.66,6280125000.0,-61.01300810467435
-0.66,6280150000.0,-61.76873834330554
-0.66,6280175000.0,-61.710127288874816
-0.66,6280200000.0,-62.3304461677153
-0.66,6280225000.0,-63.364825119995565
-0.66,6280250000.0,-65.07792429918887
-0.66,6280275000.0,-66.12682814822423
-0.66,6280300000.0,-68.47084741214094
-0.66,6280325000.0,-70.39075752018262
-0.66,6280350000.0,-76.73086620910516
-0.66,6280375000.0,-85.53913353729504
-0.66,6280400000.0,-81.93097919815196
-0.66,6280425000.0,-79.36489905493303
-0.66,6280450000.0,-74.36054543780075
-0.66,6280475000.0,-72.1093526982008
-0.66,6280500000.0,-70.41296444380228
-0.66,6280525000.0,-68.96746941720231
-0.66,6280550000.0,-67.05353216605288
-0.66,6280575000.0,-66.62186754738592
-0.66,6280600000.0,-66.40975845063639
-0.66,6280625000.0,-64.8326015315129
-0.66,6280650000.0,-64.56610243889395
-0.66,6280675000.0,-64.33165330376406
-0.66,6280700000.0,-63.37165049311973
-0.66,6280725000.0,-63.746226362749674
-0.66,6280750000.0,-62.944117884440764
-0.66,6280775000.0,-63.031816336186246
-0.66,6280800000.0,-62.555327843938315
-0.66,6280825000.0,-62.45594702830232
-0.66,6280850000.0,-62.634234870242274
-0.66,6280875000.0,-62.29114399654876
-0.66,6280900000.0,-62.1106048849438
-0.66,6280925000.0,-61.50448902078716
-0.66,6280950000.0,-61.7324219371287
-0.66,6280975000.0,-61.89656814538179
-0.66,6281000000.0,-61.5597503056168
-0.66,6281025000.0,-61.97846009633038
-0.66,6281050000.0,-61.52895001899815
-0.66,6281075000.0,-61.36902915775555
-0.66,6281100000.0,-61.37750484433297
-0.66,6281125000.0,-61.03220223266203
-0.66,6281150000.0,-61.3593629533142
-0.66,6281175000.0,-60.981004368275435
-0.66,6281200000.0,-60.95161109442137
-0.66,6281225000.0,-60.86897951405429
-0.66,6281250000.0,-60.93357447858481
-0.66,6281275000.0,-60.95321671409263
-0.66,6281300000.0,-60.481185300472944
-0.66,6281325000.0,-61.01118997130402
-0.66,6281350000.0,-60.1129041668431
-0.66,6281375000.0,-60.29717811541673
-0.66,6281400000.0,-60.52373785647883
-0.66,6281425000.0,-60.45899866985516
-0.66,6281450000.0,-60.62119230611187
-0.66,6281475000.0,-60.568104240747886
-0.66,6281500000.0,-60.505777138153235
-0.66,6281525000.0,-60.24517868469627
-0.66,6281550000.0,-60.41042808847263
-0.66,6281575000.0,-60.5304738484104
-0.66,6281600000.0,-60.33027135741385
-0.66,6281625000.0,-59.98151989287096
-0.66,6281650000.0,-60.16675805041686
-0.66,6281675000.0,-60.03056686713438
-0.66,6281700000.0,-59.702274997615426
-0.66,6281725000.0,-60.01905089726449
-0.66,6281750000.0,-60.15770817623348
-0.66,6281775000.0,-60.09229628494281
-0.66,6281800000.0,-60.17963652772225
-0.66,6281825000.0,-60.131198466653764
-0.66,6281850000.0,-60.01266588075745
-0.66,6281875000.0,-59.98697559207101
-0.66,6281900000.0,-59.826294165642025
-0.66,6281925000.0,-60.151306611187934
-0.66,6281950000.0,-60.00191335970846
-0.66,6281975000.0,-59.952134563543346
-0.66,6282000000.0,-60.11273019885489
-0.66,6282025000.0,-59.93495897819393
-0.66,6282050000.0,-60.076465824866254
-0.66,6282075000.0,-59.84831917621504
-0.66,6282100000.0,-59.74148843439713
-0.66,6282125000.0,-59.61414114900526
-0.66,6282150000.0,-59.65451318094174
-0.66,6282175000.0,-60.12974430853413
-0.66,6282200000.0,-59.49477546536183
-0.66,6282225000.0,-59.64679325287079
-0.66,6282250000.0,-59.469516413255846
-0.66,6282275000.0,-59.637569940584214
-0.66,6282300000.0,-59.6576038000113
-0.66,6282325000.0,-59.42347448633327
-0.66,6282350000.0,-59.86705128575668
-0.66,6282375000.0,-59.67335138875369
-0.66,6282400000.0,-59.71654754095048
-0.66,6282425000.0,-59.60884120316727
-0.66,6282450000.0,-59.591674794921026
-0.66,6282475000.0,-59.69202935391587
-0.66,6282500000.0,-59.3694907297532
-0.66,6282525000.0,-59.93643665073081
-0.66,6282550000.0,-59.18084902882307
-0.66,6282575000.0,-59.45827753168233
-0.66,6282600000.0,-59.34298595955394
-0.66,6282625000.0,-59.488914563359444
-0.66,6282650000.0,-59.44241687392736
-0.66,6282675000.0,-59.13976571220708
-0.66,6282700000.0,-59.138691821284645
-0.66,6282725000.0,-58.94227746674837
-0.66,6282750000.0,-59.31545332929243
-0.66,6282775000.0,-59.70879497682298
-0.66,6282800000.0,-58.87782464613749
-0.66,6282825000.0,-59.33150298078505
-0.66,6282850000.0,-58.83330649609218
-0.66,6282875000.0,-59.37402366861971
-0.66,6282900000.0,-59.3995703856031
-0.66,6282925000.0,-59.17758199199396
-0.66,6282950000.0,-59.341164458374706
-0.66,6282975000.0,-59.10807918830396
-0.66,6283000000.0,-58.93460487069682
-0.66,6283025000.0,-59.19367558622994
-0.66,6283050000.0,-59.22803675836411
-0.66,6283075000.0,-59.57221885376123
-0.66,6283100000.0,-59.20857539588099
-0.66,6283125000.0,-59.118129256707945
-0.66,6283150000.0,-59.08769041467999
-0.66,6283175000.0,-59.19001609389034
-0.66,6283200000.0,-59.677290710886766
-0.66,6283225000.0,-59.431365615948636
-0.66,6283250000.0,-59.43215511314945
-0.66,6283275000.0,-59.27938937564249
-0.66,6283300000.0,-59.08744867091494
-0.66,6283325000.0,-59.46716495231158
-0.66,6283350000.0,-58.880522123390676
-0.66,6283375000.0,-58.88460409300262
-0.66,6283400000.0,-58.97155859378043
-0.66,6283425000.0,-59.05926111795995
-0.66,6283450000.0,-59.034092154611145
-0.66,6283475000.0,-59.184157127576285
-0.66,6283500000.0,-59.33671893195712
-0.66,6283525000.0,-59.227819267618955
-0.66,6283550000.0,-59.53070818763726
-0.66,6283575000.0,-58.679543583061445
-0.66,6283600000.0,-58.92838544032423
-0.66,6283625000.0,-59.076636181865545
-0.66,6283650000.0,-58.500910580519694
-0.66,6283675000.0,-58.9842783103818
-0.66,6283700000.0,-58.8818584009948
-0.66,6283725000.0,-58.972426005618146
-0.66,6283750000.0,-59.10807350090998
-0.66,6283775000.0,-59.08558599964648
-0.66,6283800000.0,-59.23508321397144
-0.66,6283825000.0,-58.775948531379086
-0.66,6283850000.0,-59.33977018979475
-0.66,6283875000.0,-58.81829595091802
-0.66,6283900000.0,-58.667371820849574
-0.66,6283925000.0,-59.14497489885467
-0.66,6283950000.0,-59.02616349806638
-0.66,6283975000.0,-59.112728977825206
-0.66,6284000000.0,-58.84064063825196
-0.66,6284025000.0,-58.555697607524024
-0.66,6284050000.0,-58.850368857071715
-0.66,6284075000.0,-58.77760340528609
-0.66,6284100000.0,-59.00462943835227
-0.66,6284125000.0,-58.628609326014605
-0.66,6284150000.0,-58.69182491781587
-0.66,6284175000.0,-58.794990418245376
-0.66,6284200000.0,-58.930525083634066
-0.66,6284225000.0,-58.697726024901876
-0.66,6284250000.0,-58.936698529461054
-0.66,6284275000.0,-58.8358678343726
-0.66,6284300000.0,-58.47154518559275
-0.66,6284325000.0,-58.509496051454065
-0.66,6284350000.0,-58.54001815181945
-0.66,6284375000.0,-58.05848284288417
-0.66,6284400000.0,-58.412813223331185
-0.66,6284425000.0,-58.458170823632685
-0.66,6284450000.0,-58.76738011448934
-0.66,6284475000.0,-58.50706577246345
-0.66,6284500000.0,-58.2888415956143
-0.66,6284525000.0,-58.89414738682662
-0.66,6284550000.0,-58.523981980084855
-0.66,6284575000.0,-58.82893791941089
-0.66,6284600000.0,-58.34153851261284
-0.66,6284625000.0,-58.461085587340634
-0.66,6284650000.0,-59.03061713089841
-0.66,6284675000.0,-58.10362374262601
-0.66,6284700000.0,-58.74708981050987
-0.66,6284725000.0,-58.18204872623079
-0.66,6284750000.0,-58.28906942382673
-0.66,6284775000.0,-58.142485218493846
-0.66,6284800000.0,-58.22555056330582
-0.66,6284825000.0,-58.769540123584385
-0.66,6284850000.0,-58.04502138452997
-0.66,6284875000.0,-58.71218895751775
-0.66,6284900000.0,-58.12924520404482
-0.66,6284925000.0,-58.33709227592699
-0.66,6284950000.0,-58.17333593735549
-0.66,6284975000.0,-58.4161197789613
-0.66,6285000000.0,-58.84723277539681
-0.6,6275000000.0,-61.25713339562954
-0.6,6275025000.0,-61.198043585866415
-0.6,6275050000.0,-61.583392550584996
-0.6,6275075000.0,-61.27040673824286
-0.6,6275100000.0,-61.35888591296056
-0.6,6275125000.0,-61.17656640014087
-0.6,6275150000.0,-61.38988714195058
-0.6,6275175000.0,-61.29118640618718
-0.6,6275200000.0,-61.05753436896756
-0.6,6275225000.0,-61.44451217556218
-0.6,6275250000.0,-61.12024308619911
-0.6,6275275000.0,-61.105299284996875
-0.6,6275300000.0,-61.32631900156923
-0.6,6275325000.0,-61.20915459870771
-0.6,6275350000.0,-61.404095529368796
-0.6,6275375000.0,-61.22654649085837
-0.6,6275400000.0,-61.139879171502926
-0.6,6275425000.0,-61.05152080757705
-0.6,6275450000.0,-61.29752361645615
-0.6,6275475000.0,-61.35788319719345
-0.6,6275500000.0,-61.02878605997243
-0.6,6275525000.0,-61.32034635303305
-0.6,6275550000.0,-61.06334700873079
-0.6,6275575000.0,-61.07130130860816
-0.6,6275600000.0,-61.44761934515283
-0.6,6275625000.0,-61.04914332891273
-0.6,6275650000.0,-61.31043174958955
-0.6,6275675000.0,-61.03787506536488
-0.6,6275700000.0,-61.1121658854384
-0.6,6275725000.0,-61.07613943331967
-0.6,6275750000.0,-61.02415660087825
-0.6,6275775000.0,-61.410362818909135
-0.6,6275800000.0,-61.03169377266305
-0.6,6275825000.0,-61.26086801931458
-0.6,6275850000.0,-60.98389990407874
-0.6,6275875000.0,-61.03505753263118
-0.6,6275900000.0,-61.27656635846931
-0.6,6275925000.0,-61.016495089039665
-0.6,6275950000.0,-61.40706254157752
-0.6,6275975000.0,-61.009073666468375
-0.6,6276000000.0,-60.97664106946114
-0.6,6276025000.0,-61.18961371014709
-0.6,6276050000.0,-60.91346132648675
-0.6,6276075000.0,-61.25749847911127
-0.6,6276100000.0,-60.897839043359795
-0.6,6276125000.0,-60.923105764962926
-0.6,6276150000.0,-60.920613437646445
-0.6,6276175000.0,-60.851978262935766
-0.6,6276200000.0,-61.160853416653936
-0.6,6276225000.0,-60.883904308311834
-0.6,6276250000.0,-61.236847420244814
-0.6,6276275000.0,-60.78834838079012
-0.6,6276300000.0,-60.88176608008462
-0.6,6276325000.0,-61.00209588955586
-0.6,6276350000.0,-60.86117993581637
-0.6,6276375000.0,-61.20799377259275
-0.6,6276400000.0,-60.84964781356757
-0.6,6276425000.0,-60.91635696175832
-0.6,6276450000.0,-60.86262187771784
-0.6,6276475000.0,-60.88297735079583
-0.6,6276500000.0,-61.111383744567235
-0.6,6276525000.0,-60.89677438425649
-0.6,6276550000.0,-61.03642972885214
-0.6,6276575000.0,-60.9972554902011
-0.6,6276600000.0,-60.84921579192596
-0.6,6276625000.0,-61.00233878679067
-0.6,6276650000.0,-60.750262477973116
-0.6,6276675000.0,-61.11160637985216
-0.6,6276700000.0,-60.76606844600395
-0.6,6276725000.0,-60.84373617923554
-0.6,6276750000.0,-60.73742327753443
-0.6,6276775000.0,-60.70577348015229
-0.6,6276800000.0,-60.98325023639618
-0.6,6276825000.0,-60.66446080437615
-0.6,6276850000.0,-61.00741554988868
-0.6,6276875000.0,-60.689318240317874
-0.6,6276900000.0,-60.632480484696025
-0.6,6276925000.0,-60.9926472633081
-0.6,6276950000.0,-60.72407659730746
-0.6,6276975000.0,-60.92190841822381
-0.6,6277000000.0,-60.61586466818132
-0.6,6277025000.0,-60.66755630901325
-0.6,6277050000.0,-60.86536749530826
-0.6,6277075000.0,-60.630952850629455
-0.6,6277100000.0,-60.90366951628316
-0.6,6277125000.0,-60.571252208654236
-0.6,6277150000.0,-60.681888526830754
-0.6,6277175000.0,-60.694978969520854
-0.6,6277200000.0,-60.637026355397396
-0.6,6277225000.0,-60.88619098116386
-0.6,6277250000.0,-60.63866643104072
-0.6,6277275000.0,-60.75362797263342
-0.6,6277300000.0,-60.61569717453367
-0.6,6277325000.0,-60.50147468405589
-0.6,6277350000.0,-60.83825300749033
-0.6,6277375000.0,-60.597643266760144
-0.6,6277400000.0,-60.763069582554685
-0.6,6277425000.0,-60.50448584150263
-0.6,6277450000.0,-60.51242885641253
-0.6,6277475000.0,-60.550562671544974
-0.6,6277500000.0,-60.54395844318514
